id	scatter_idx	chrom	start	end	scatter_length
scaffold_group018	scat_0001	ScTjWWh_528-HRSCAF-883	1	1175	74654
scaffold_group018	scat_0001	ScTjWWh_529-HRSCAF-884	1	1513	74654
scaffold_group018	scat_0001	ScTjWWh_530-HRSCAF-885	1	1044	74654
scaffold_group018	scat_0001	ScTjWWh_531-HRSCAF-886	1	2546	74654
scaffold_group018	scat_0001	ScTjWWh_532-HRSCAF-888	1	1458	74654
scaffold_group018	scat_0001	ScTjWWh_533-HRSCAF-889	1	2543	74654
scaffold_group018	scat_0001	ScTjWWh_534-HRSCAF-890	1	4900	74654
scaffold_group018	scat_0001	ScTjWWh_535-HRSCAF-891	1	2102	74654
scaffold_group018	scat_0001	ScTjWWh_536-HRSCAF-892	1	1447	74654
scaffold_group018	scat_0001	ScTjWWh_537-HRSCAF-893	1	3767	74654
scaffold_group018	scat_0001	ScTjWWh_538-HRSCAF-896	1	1339	74654
scaffold_group018	scat_0001	ScTjWWh_539-HRSCAF-897	1	3482	74654
scaffold_group018	scat_0001	ScTjWWh_540-HRSCAF-898	1	1554	74654
scaffold_group018	scat_0001	ScTjWWh_541-HRSCAF-899	1	1894	74654
scaffold_group018	scat_0001	ScTjWWh_542-HRSCAF-901	1	1301	74654
scaffold_group018	scat_0001	ScTjWWh_543-HRSCAF-902	1	6231	74654
scaffold_group018	scat_0001	ScTjWWh_544-HRSCAF-904	1	1117	74654
scaffold_group019	scat_0001	ScTjWWh_545-HRSCAF-906	1	1163	83652
scaffold_group019	scat_0001	ScTjWWh_546-HRSCAF-907	1	1983	83652
scaffold_group019	scat_0001	ScTjWWh_547-HRSCAF-908	1	1503	83652
scaffold_group019	scat_0001	ScTjWWh_548-HRSCAF-909	1	3131	83652
scaffold_group019	scat_0001	ScTjWWh_549-HRSCAF-911	1	2950	83652
scaffold_group019	scat_0001	ScTjWWh_550-HRSCAF-912	1	1852	83652
scaffold_group019	scat_0001	ScTjWWh_551-HRSCAF-914	1	1025	83652
scaffold_group019	scat_0001	ScTjWWh_552-HRSCAF-916	1	1458	83652
scaffold_group019	scat_0001	ScTjWWh_553-HRSCAF-918	1	1496	83652
scaffold_group019	scat_0001	ScTjWWh_554-HRSCAF-920	1	9578	83652
scaffold_group019	scat_0001	ScTjWWh_555-HRSCAF-921	1	1479	83652
scaffold_group019	scat_0001	ScTjWWh_556-HRSCAF-922	1	1869	83652
scaffold_group019	scat_0001	ScTjWWh_557-HRSCAF-924	1	3253	83652
scaffold_group019	scat_0001	ScTjWWh_558-HRSCAF-925	1	1817	83652
scaffold_group019	scat_0001	ScTjWWh_559-HRSCAF-926	1	1287	83652
scaffold_group019	scat_0001	ScTjWWh_560-HRSCAF-928	1	13908	83652
scaffold_group019	scat_0001	ScTjWWh_561-HRSCAF-929	1	1881	83652
scaffold_group019	scat_0001	ScTjWWh_562-HRSCAF-930	1	4997	83652
scaffold_group019	scat_0001	ScTjWWh_563-HRSCAF-931	1	2256	83652
scaffold_group019	scat_0001	ScTjWWh_564-HRSCAF-932	1	1521	83652
scaffold_group019	scat_0001	ScTjWWh_565-HRSCAF-937	1	3844	83652
scaffold_group019	scat_0001	ScTjWWh_566-HRSCAF-938	1	2437	83652
scaffold_group019	scat_0001	ScTjWWh_567-HRSCAF-939	1	1074	83652
scaffold_group019	scat_0001	ScTjWWh_568-HRSCAF-940	1	1796	83652
scaffold_group019	scat_0001	ScTjWWh_569-HRSCAF-943	1	4619	83652
scaffold_group019	scat_0001	ScTjWWh_570-HRSCAF-944	1	1713	83652
scaffold_group019	scat_0001	ScTjWWh_571-HRSCAF-947	1	2397	83652
scaffold_group019	scat_0001	ScTjWWh_572-HRSCAF-948	1	2219	83652
scaffold_group019	scat_0001	ScTjWWh_573-HRSCAF-949	1	1225	83652
scaffold_group019	scat_0001	ScTjWWh_574-HRSCAF-950	1	1921	83652
scaffold_group020	scat_0001	ScTjWWh_575-HRSCAF-951	1	1395	79044
scaffold_group020	scat_0001	ScTjWWh_576-HRSCAF-953	1	3724	79044
scaffold_group020	scat_0001	ScTjWWh_577-HRSCAF-954	1	3727	79044
scaffold_group020	scat_0001	ScTjWWh_578-HRSCAF-956	1	4054	79044
scaffold_group020	scat_0001	ScTjWWh_579-HRSCAF-957	1	8552	79044
scaffold_group020	scat_0001	ScTjWWh_580-HRSCAF-958	1	2617	79044
scaffold_group020	scat_0001	ScTjWWh_581-HRSCAF-959	1	3221	79044
scaffold_group020	scat_0001	ScTjWWh_582-HRSCAF-964	1	6920	79044
scaffold_group020	scat_0001	ScTjWWh_583-HRSCAF-966	1	3064	79044
scaffold_group020	scat_0001	ScTjWWh_584-HRSCAF-967	1	3378	79044
scaffold_group020	scat_0001	ScTjWWh_585-HRSCAF-968	1	1910	79044
scaffold_group020	scat_0001	ScTjWWh_586-HRSCAF-969	1	1001	79044
scaffold_group020	scat_0001	ScTjWWh_587-HRSCAF-970	1	1347	79044
scaffold_group020	scat_0001	ScTjWWh_588-HRSCAF-971	1	1009	79044
scaffold_group020	scat_0001	ScTjWWh_589-HRSCAF-972	1	3154	79044
scaffold_group020	scat_0001	ScTjWWh_590-HRSCAF-974	1	2808	79044
scaffold_group020	scat_0001	ScTjWWh_591-HRSCAF-975	1	1037	79044
scaffold_group020	scat_0001	ScTjWWh_592-HRSCAF-976	1	4014	79044
scaffold_group020	scat_0001	ScTjWWh_593-HRSCAF-977	1	1037	79044
scaffold_group020	scat_0001	ScTjWWh_594-HRSCAF-978	1	1969	79044
scaffold_group020	scat_0001	ScTjWWh_595-HRSCAF-979	1	1474	79044
scaffold_group020	scat_0001	ScTjWWh_596-HRSCAF-981	1	1034	79044
scaffold_group020	scat_0001	ScTjWWh_597-HRSCAF-983	1	1388	79044
scaffold_group020	scat_0001	ScTjWWh_598-HRSCAF-984	1	1005	79044
scaffold_group020	scat_0001	ScTjWWh_599-HRSCAF-985	1	1703	79044
scaffold_group020	scat_0001	ScTjWWh_600-HRSCAF-986	1	3120	79044
scaffold_group020	scat_0001	ScTjWWh_601-HRSCAF-989	1	1359	79044
scaffold_group020	scat_0001	ScTjWWh_602-HRSCAF-990	1	2976	79044
scaffold_group020	scat_0001	ScTjWWh_603-HRSCAF-991	1	1376	79044
scaffold_group020	scat_0001	ScTjWWh_604-HRSCAF-992	1	3671	79044
scaffold_group021	scat_0001	ScTjWWh_605-HRSCAF-993	1	2199	96377
scaffold_group021	scat_0001	ScTjWWh_606-HRSCAF-996	1	7796	96377
scaffold_group021	scat_0001	ScTjWWh_607-HRSCAF-997	1	1070	96377
scaffold_group021	scat_0001	ScTjWWh_608-HRSCAF-998	1	1939	96377
scaffold_group021	scat_0001	ScTjWWh_609-HRSCAF-999	1	5974	96377
scaffold_group021	scat_0001	ScTjWWh_610-HRSCAF-1000	1	1193	96377
scaffold_group021	scat_0001	ScTjWWh_611-HRSCAF-1001	1	2880	96377
scaffold_group021	scat_0001	ScTjWWh_612-HRSCAF-1003	1	1122	96377
scaffold_group021	scat_0001	ScTjWWh_613-HRSCAF-1004	1	5008	96377
scaffold_group021	scat_0001	ScTjWWh_614-HRSCAF-1007	1	9461	96377
scaffold_group021	scat_0001	ScTjWWh_615-HRSCAF-1008	1	3487	96377
scaffold_group021	scat_0001	ScTjWWh_616-HRSCAF-1011	1	8159	96377
scaffold_group021	scat_0001	ScTjWWh_617-HRSCAF-1012	1	3441	96377
scaffold_group021	scat_0001	ScTjWWh_618-HRSCAF-1013	1	4532	96377
scaffold_group021	scat_0001	ScTjWWh_619-HRSCAF-1014	1	3049	96377
scaffold_group021	scat_0001	ScTjWWh_620-HRSCAF-1016	1	3203	96377
scaffold_group021	scat_0001	ScTjWWh_621-HRSCAF-1018	1	1174	96377
scaffold_group021	scat_0001	ScTjWWh_622-HRSCAF-1020	1	1010	96377
scaffold_group021	scat_0001	ScTjWWh_623-HRSCAF-1022	1	1711	96377
scaffold_group021	scat_0001	ScTjWWh_624-HRSCAF-1023	1	1942	96377
scaffold_group021	scat_0001	ScTjWWh_625-HRSCAF-1024	1	2002	96377
scaffold_group021	scat_0001	ScTjWWh_626-HRSCAF-1025	1	1661	96377
scaffold_group021	scat_0001	ScTjWWh_627-HRSCAF-1026	1	6611	96377
scaffold_group021	scat_0001	ScTjWWh_628-HRSCAF-1027	1	1322	96377
scaffold_group021	scat_0001	ScTjWWh_629-HRSCAF-1029	1	1111	96377
scaffold_group021	scat_0001	ScTjWWh_630-HRSCAF-1030	1	2511	96377
scaffold_group021	scat_0001	ScTjWWh_631-HRSCAF-1032	1	1964	96377
scaffold_group021	scat_0001	ScTjWWh_632-HRSCAF-1033	1	2721	96377
scaffold_group021	scat_0001	ScTjWWh_633-HRSCAF-1034	1	3849	96377
scaffold_group021	scat_0001	ScTjWWh_634-HRSCAF-1035	1	2275	96377
scaffold_group022	scat_0001	ScTjWWh_635-HRSCAF-1037	1	2070	71129
scaffold_group022	scat_0001	ScTjWWh_636-HRSCAF-1038	1	1208	71129
scaffold_group022	scat_0001	ScTjWWh_637-HRSCAF-1041	1	2636	71129
scaffold_group022	scat_0001	ScTjWWh_638-HRSCAF-1042	1	3274	71129
scaffold_group022	scat_0001	ScTjWWh_639-HRSCAF-1043	1	1421	71129
scaffold_group022	scat_0001	ScTjWWh_640-HRSCAF-1044	1	1216	71129
scaffold_group022	scat_0001	ScTjWWh_641-HRSCAF-1046	1	5972	71129
scaffold_group022	scat_0001	ScTjWWh_642-HRSCAF-1047	1	1185	71129
scaffold_group022	scat_0001	ScTjWWh_643-HRSCAF-1048	1	2013	71129
scaffold_group022	scat_0001	ScTjWWh_644-HRSCAF-1049	1	2214	71129
scaffold_group022	scat_0001	ScTjWWh_645-HRSCAF-1051	1	4504	71129
scaffold_group022	scat_0001	ScTjWWh_646-HRSCAF-1053	1	2384	71129
scaffold_group022	scat_0001	ScTjWWh_647-HRSCAF-1055	1	2187	71129
scaffold_group022	scat_0001	ScTjWWh_648-HRSCAF-1056	1	3222	71129
scaffold_group022	scat_0001	ScTjWWh_649-HRSCAF-1058	1	2052	71129
scaffold_group022	scat_0001	ScTjWWh_650-HRSCAF-1059	1	1983	71129
scaffold_group022	scat_0001	ScTjWWh_651-HRSCAF-1061	1	1552	71129
scaffold_group022	scat_0001	ScTjWWh_652-HRSCAF-1064	1	4347	71129
scaffold_group022	scat_0001	ScTjWWh_653-HRSCAF-1065	1	1399	71129
scaffold_group022	scat_0001	ScTjWWh_654-HRSCAF-1068	1	1744	71129
scaffold_group022	scat_0001	ScTjWWh_655-HRSCAF-1070	1	1300	71129
scaffold_group022	scat_0001	ScTjWWh_656-HRSCAF-1071	1	1312	71129
scaffold_group022	scat_0001	ScTjWWh_657-HRSCAF-1074	1	4649	71129
scaffold_group022	scat_0001	ScTjWWh_658-HRSCAF-1075	1	1917	71129
scaffold_group022	scat_0001	ScTjWWh_659-HRSCAF-1076	1	1808	71129
scaffold_group022	scat_0001	ScTjWWh_660-HRSCAF-1077	1	1296	71129
scaffold_group022	scat_0001	ScTjWWh_661-HRSCAF-1078	1	3313	71129
scaffold_group022	scat_0001	ScTjWWh_662-HRSCAF-1079	1	1439	71129
scaffold_group022	scat_0001	ScTjWWh_663-HRSCAF-1080	1	1391	71129
scaffold_group022	scat_0001	ScTjWWh_664-HRSCAF-1081	1	4121	71129
scaffold_group023	scat_0001	ScTjWWh_665-HRSCAF-1082	1	1410	73340
scaffold_group023	scat_0001	ScTjWWh_666-HRSCAF-1085	1	1492	73340
scaffold_group023	scat_0001	ScTjWWh_667-HRSCAF-1086	1	3431	73340
scaffold_group023	scat_0001	ScTjWWh_668-HRSCAF-1087	1	3058	73340
scaffold_group023	scat_0001	ScTjWWh_669-HRSCAF-1088	1	2692	73340
scaffold_group023	scat_0001	ScTjWWh_670-HRSCAF-1091	1	1667	73340
scaffold_group023	scat_0001	ScTjWWh_671-HRSCAF-1093	1	1267	73340
scaffold_group023	scat_0001	ScTjWWh_672-HRSCAF-1095	1	1002	73340
scaffold_group023	scat_0001	ScTjWWh_673-HRSCAF-1096	1	1102	73340
scaffold_group023	scat_0001	ScTjWWh_674-HRSCAF-1097	1	3571	73340
scaffold_group023	scat_0001	ScTjWWh_675-HRSCAF-1100	1	2715	73340
scaffold_group023	scat_0001	ScTjWWh_676-HRSCAF-1102	1	1602	73340
scaffold_group023	scat_0001	ScTjWWh_677-HRSCAF-1104	1	4934	73340
scaffold_group023	scat_0001	ScTjWWh_678-HRSCAF-1106	1	3567	73340
scaffold_group023	scat_0001	ScTjWWh_679-HRSCAF-1107	1	3136	73340
scaffold_group023	scat_0001	ScTjWWh_680-HRSCAF-1110	1	1284	73340
scaffold_group023	scat_0001	ScTjWWh_681-HRSCAF-1111	1	1660	73340
scaffold_group023	scat_0001	ScTjWWh_682-HRSCAF-1113	1	4317	73340
scaffold_group023	scat_0001	ScTjWWh_684-HRSCAF-1116	1	3667	73340
scaffold_group023	scat_0001	ScTjWWh_685-HRSCAF-1117	1	1000	73340
scaffold_group023	scat_0001	ScTjWWh_686-HRSCAF-1118	1	1328	73340
scaffold_group023	scat_0001	ScTjWWh_687-HRSCAF-1119	1	1431	73340
scaffold_group023	scat_0001	ScTjWWh_688-HRSCAF-1121	1	1316	73340
scaffold_group023	scat_0001	ScTjWWh_689-HRSCAF-1122	1	1666	73340
scaffold_group023	scat_0001	ScTjWWh_690-HRSCAF-1123	1	1655	73340
scaffold_group023	scat_0001	ScTjWWh_691-HRSCAF-1125	1	6701	73340
scaffold_group023	scat_0001	ScTjWWh_692-HRSCAF-1126	1	1081	73340
scaffold_group023	scat_0001	ScTjWWh_693-HRSCAF-1128	1	3278	73340
scaffold_group023	scat_0001	ScTjWWh_694-HRSCAF-1129	1	5117	73340
scaffold_group023	scat_0001	ScTjWWh_695-HRSCAF-1132	1	1193	73340
scaffold_group024	scat_0001	ScTjWWh_696-HRSCAF-1133	1	1614	68377
scaffold_group024	scat_0001	ScTjWWh_697-HRSCAF-1135	1	1112	68377
scaffold_group024	scat_0001	ScTjWWh_698-HRSCAF-1136	1	2695	68377
scaffold_group024	scat_0001	ScTjWWh_699-HRSCAF-1137	1	2150	68377
scaffold_group024	scat_0001	ScTjWWh_700-HRSCAF-1138	1	3115	68377
scaffold_group024	scat_0001	ScTjWWh_701-HRSCAF-1139	1	3219	68377
scaffold_group024	scat_0001	ScTjWWh_702-HRSCAF-1140	1	1122	68377
scaffold_group024	scat_0001	ScTjWWh_703-HRSCAF-1141	1	3007	68377
scaffold_group024	scat_0001	ScTjWWh_704-HRSCAF-1143	1	2362	68377
scaffold_group024	scat_0001	ScTjWWh_705-HRSCAF-1144	1	1721	68377
scaffold_group024	scat_0001	ScTjWWh_706-HRSCAF-1145	1	3169	68377
scaffold_group024	scat_0001	ScTjWWh_707-HRSCAF-1146	1	1469	68377
scaffold_group024	scat_0001	ScTjWWh_708-HRSCAF-1147	1	1726	68377
scaffold_group024	scat_0001	ScTjWWh_709-HRSCAF-1148	1	1903	68377
scaffold_group024	scat_0001	ScTjWWh_710-HRSCAF-1149	1	2068	68377
scaffold_group024	scat_0001	ScTjWWh_711-HRSCAF-1152	1	2419	68377
scaffold_group024	scat_0001	ScTjWWh_712-HRSCAF-1153	1	6759	68377
scaffold_group024	scat_0001	ScTjWWh_713-HRSCAF-1154	1	1715	68377
scaffold_group024	scat_0001	ScTjWWh_714-HRSCAF-1155	1	1572	68377
scaffold_group024	scat_0001	ScTjWWh_715-HRSCAF-1156	1	1751	68377
scaffold_group024	scat_0001	ScTjWWh_716-HRSCAF-1157	1	2488	68377
scaffold_group024	scat_0001	ScTjWWh_717-HRSCAF-1158	1	2316	68377
scaffold_group024	scat_0001	ScTjWWh_718-HRSCAF-1159	1	1211	68377
scaffold_group024	scat_0001	ScTjWWh_719-HRSCAF-1161	1	3390	68377
scaffold_group024	scat_0001	ScTjWWh_721-HRSCAF-1165	1	1241	68377
scaffold_group024	scat_0001	ScTjWWh_722-HRSCAF-1169	1	1610	68377
scaffold_group024	scat_0001	ScTjWWh_723-HRSCAF-1173	1	1408	68377
scaffold_group024	scat_0001	ScTjWWh_724-HRSCAF-1175	1	1385	68377
scaffold_group024	scat_0001	ScTjWWh_725-HRSCAF-1176	1	5451	68377
scaffold_group024	scat_0001	ScTjWWh_726-HRSCAF-1177	1	1209	68377
scaffold_group025	scat_0001	ScTjWWh_727-HRSCAF-1178	1	1201	82230
scaffold_group025	scat_0001	ScTjWWh_728-HRSCAF-1182	1	1199	82230
scaffold_group025	scat_0001	ScTjWWh_729-HRSCAF-1184	1	2217	82230
scaffold_group025	scat_0001	ScTjWWh_730-HRSCAF-1185	1	1074	82230
scaffold_group025	scat_0001	ScTjWWh_731-HRSCAF-1186	1	3630	82230
scaffold_group025	scat_0001	ScTjWWh_732-HRSCAF-1188	1	2010	82230
scaffold_group025	scat_0001	ScTjWWh_733-HRSCAF-1189	1	1331	82230
scaffold_group025	scat_0001	ScTjWWh_734-HRSCAF-1190	1	2395	82230
scaffold_group025	scat_0001	ScTjWWh_735-HRSCAF-1191	1	1728	82230
scaffold_group025	scat_0001	ScTjWWh_736-HRSCAF-1193	1	2470	82230
scaffold_group025	scat_0001	ScTjWWh_737-HRSCAF-1194	1	1777	82230
scaffold_group025	scat_0001	ScTjWWh_738-HRSCAF-1195	1	1894	82230
scaffold_group025	scat_0001	ScTjWWh_739-HRSCAF-1196	1	2198	82230
scaffold_group025	scat_0001	ScTjWWh_740-HRSCAF-1197	1	1113	82230
scaffold_group025	scat_0001	ScTjWWh_741-HRSCAF-1198	1	6368	82230
scaffold_group025	scat_0001	ScTjWWh_742-HRSCAF-1200	1	1098	82230
scaffold_group025	scat_0001	ScTjWWh_743-HRSCAF-1202	1	1567	82230
scaffold_group025	scat_0001	ScTjWWh_744-HRSCAF-1204	1	5189	82230
scaffold_group025	scat_0001	ScTjWWh_745-HRSCAF-1207	1	1049	82230
scaffold_group025	scat_0001	ScTjWWh_746-HRSCAF-1208	1	1063	82230
scaffold_group025	scat_0001	ScTjWWh_747-HRSCAF-1210	1	1296	82230
scaffold_group025	scat_0001	ScTjWWh_748-HRSCAF-1211	1	2482	82230
scaffold_group025	scat_0001	ScTjWWh_749-HRSCAF-1212	1	2916	82230
scaffold_group025	scat_0001	ScTjWWh_750-HRSCAF-1214	1	1449	82230
scaffold_group025	scat_0001	ScTjWWh_751-HRSCAF-1216	1	1179	82230
scaffold_group025	scat_0001	ScTjWWh_752-HRSCAF-1217	1	4174	82230
scaffold_group025	scat_0001	ScTjWWh_753-HRSCAF-1220	1	2115	82230
scaffold_group025	scat_0001	ScTjWWh_754-HRSCAF-1221	1	1109	82230
scaffold_group025	scat_0001	ScTjWWh_755-HRSCAF-1223	1	2269	82230
scaffold_group025	scat_0001	ScTjWWh_756-HRSCAF-1226	1	20670	82230
scaffold_group026	scat_0001	ScTjWWh_757-HRSCAF-1228	1	1001	119193
scaffold_group026	scat_0001	ScTjWWh_758-HRSCAF-1230	1	2390	119193
scaffold_group026	scat_0001	ScTjWWh_759-HRSCAF-1232	1	3577	119193
scaffold_group026	scat_0001	ScTjWWh_760-HRSCAF-1233	1	1033	119193
scaffold_group026	scat_0001	ScTjWWh_761-HRSCAF-1234	1	1696	119193
scaffold_group026	scat_0001	ScTjWWh_762-HRSCAF-1235	1	1373	119193
scaffold_group026	scat_0001	ScTjWWh_763-HRSCAF-1236	1	2199	119193
scaffold_group026	scat_0001	ScTjWWh_764-HRSCAF-1237	1	5910	119193
scaffold_group026	scat_0001	ScTjWWh_765-HRSCAF-1238	1	6514	119193
scaffold_group026	scat_0001	ScTjWWh_766-HRSCAF-1239	1	3338	119193
scaffold_group026	scat_0001	ScTjWWh_767-HRSCAF-1240	1	39173	119193
scaffold_group026	scat_0001	ScTjWWh_768-HRSCAF-1242	1	1627	119193
scaffold_group026	scat_0001	ScTjWWh_769-HRSCAF-1243	1	2847	119193
scaffold_group026	scat_0001	ScTjWWh_770-HRSCAF-1244	1	3136	119193
scaffold_group026	scat_0001	ScTjWWh_771-HRSCAF-1246	1	1860	119193
scaffold_group026	scat_0001	ScTjWWh_772-HRSCAF-1247	1	1981	119193
scaffold_group026	scat_0001	ScTjWWh_773-HRSCAF-1249	1	8099	119193
scaffold_group026	scat_0001	ScTjWWh_774-HRSCAF-1252	1	1304	119193
scaffold_group026	scat_0001	ScTjWWh_775-HRSCAF-1254	1	1038	119193
scaffold_group026	scat_0001	ScTjWWh_776-HRSCAF-1255	1	1163	119193
scaffold_group026	scat_0001	ScTjWWh_777-HRSCAF-1256	1	2371	119193
scaffold_group026	scat_0001	ScTjWWh_778-HRSCAF-1257	1	2437	119193
scaffold_group026	scat_0001	ScTjWWh_779-HRSCAF-1258	1	10832	119193
scaffold_group026	scat_0001	ScTjWWh_780-HRSCAF-1259	1	3390	119193
scaffold_group026	scat_0001	ScTjWWh_781-HRSCAF-1260	1	1420	119193
scaffold_group026	scat_0001	ScTjWWh_782-HRSCAF-1261	1	2214	119193
scaffold_group026	scat_0001	ScTjWWh_783-HRSCAF-1263	1	1906	119193
scaffold_group026	scat_0001	ScTjWWh_784-HRSCAF-1264	1	1131	119193
scaffold_group026	scat_0001	ScTjWWh_785-HRSCAF-1270	1	1208	119193
scaffold_group026	scat_0001	ScTjWWh_787-HRSCAF-1272	1	1025	119193
scaffold_group027	scat_0001	ScTjWWh_788-HRSCAF-1274	1	5123	65871
scaffold_group027	scat_0001	ScTjWWh_789-HRSCAF-1275	1	2239	65871
scaffold_group027	scat_0001	ScTjWWh_790-HRSCAF-1278	1	1094	65871
scaffold_group027	scat_0001	ScTjWWh_791-HRSCAF-1279	1	1042	65871
scaffold_group027	scat_0001	ScTjWWh_792-HRSCAF-1280	1	1940	65871
scaffold_group027	scat_0001	ScTjWWh_793-HRSCAF-1281	1	6271	65871
scaffold_group027	scat_0001	ScTjWWh_794-HRSCAF-1284	1	1218	65871
scaffold_group027	scat_0001	ScTjWWh_795-HRSCAF-1287	1	1356	65871
scaffold_group027	scat_0001	ScTjWWh_796-HRSCAF-1289	1	2045	65871
scaffold_group027	scat_0001	ScTjWWh_797-HRSCAF-1291	1	1029	65871
scaffold_group027	scat_0001	ScTjWWh_798-HRSCAF-1293	1	1380	65871
scaffold_group027	scat_0001	ScTjWWh_800-HRSCAF-1298	1	1091	65871
scaffold_group027	scat_0001	ScTjWWh_801-HRSCAF-1299	1	4375	65871
scaffold_group027	scat_0001	ScTjWWh_802-HRSCAF-1302	1	1303	65871
scaffold_group027	scat_0001	ScTjWWh_803-HRSCAF-1303	1	6481	65871
scaffold_group027	scat_0001	ScTjWWh_804-HRSCAF-1309	1	2903	65871
scaffold_group027	scat_0001	ScTjWWh_805-HRSCAF-1310	1	2950	65871
scaffold_group027	scat_0001	ScTjWWh_806-HRSCAF-1312	1	1188	65871
scaffold_group027	scat_0001	ScTjWWh_807-HRSCAF-1313	1	1811	65871
scaffold_group027	scat_0001	ScTjWWh_808-HRSCAF-1314	1	1336	65871
scaffold_group027	scat_0001	ScTjWWh_809-HRSCAF-1316	1	1110	65871
scaffold_group027	scat_0001	ScTjWWh_810-HRSCAF-1317	1	1410	65871
scaffold_group027	scat_0001	ScTjWWh_811-HRSCAF-1318	1	1288	65871
scaffold_group027	scat_0001	ScTjWWh_812-HRSCAF-1319	1	1120	65871
scaffold_group027	scat_0001	ScTjWWh_813-HRSCAF-1320	1	1682	65871
scaffold_group027	scat_0001	ScTjWWh_814-HRSCAF-1322	1	1317	65871
scaffold_group027	scat_0001	ScTjWWh_815-HRSCAF-1323	1	1215	65871
scaffold_group027	scat_0001	ScTjWWh_816-HRSCAF-1325	1	1939	65871
scaffold_group027	scat_0001	ScTjWWh_817-HRSCAF-1327	1	3274	65871
scaffold_group027	scat_0001	ScTjWWh_818-HRSCAF-1328	1	3341	65871
scaffold_group028	scat_0001	ScTjWWh_819-HRSCAF-1330	1	2713	74282
scaffold_group028	scat_0001	ScTjWWh_820-HRSCAF-1331	1	1304	74282
scaffold_group028	scat_0001	ScTjWWh_821-HRSCAF-1332	1	10465	74282
scaffold_group028	scat_0001	ScTjWWh_822-HRSCAF-1333	1	1200	74282
scaffold_group028	scat_0001	ScTjWWh_823-HRSCAF-1336	1	3193	74282
scaffold_group028	scat_0001	ScTjWWh_824-HRSCAF-1340	1	1497	74282
scaffold_group028	scat_0001	ScTjWWh_825-HRSCAF-1341	1	1889	74282
scaffold_group028	scat_0001	ScTjWWh_826-HRSCAF-1343	1	2527	74282
scaffold_group028	scat_0001	ScTjWWh_827-HRSCAF-1345	1	1082	74282
scaffold_group028	scat_0001	ScTjWWh_828-HRSCAF-1346	1	1767	74282
scaffold_group028	scat_0001	ScTjWWh_830-HRSCAF-1349	1	1879	74282
scaffold_group028	scat_0001	ScTjWWh_831-HRSCAF-1352	1	2322	74282
scaffold_group028	scat_0001	ScTjWWh_832-HRSCAF-1353	1	1369	74282
scaffold_group028	scat_0001	ScTjWWh_833-HRSCAF-1354	1	3626	74282
scaffold_group028	scat_0001	ScTjWWh_834-HRSCAF-1356	1	2259	74282
scaffold_group028	scat_0001	ScTjWWh_835-HRSCAF-1357	1	1988	74282
scaffold_group028	scat_0001	ScTjWWh_836-HRSCAF-1358	1	1148	74282
scaffold_group028	scat_0001	ScTjWWh_837-HRSCAF-1359	1	1375	74282
scaffold_group028	scat_0001	ScTjWWh_838-HRSCAF-1360	1	3309	74282
scaffold_group028	scat_0001	ScTjWWh_839-HRSCAF-1362	1	3264	74282
scaffold_group028	scat_0001	ScTjWWh_840-HRSCAF-1363	1	2035	74282
scaffold_group028	scat_0001	ScTjWWh_841-HRSCAF-1364	1	1026	74282
scaffold_group028	scat_0001	ScTjWWh_842-HRSCAF-1367	1	2983	74282
scaffold_group028	scat_0001	ScTjWWh_843-HRSCAF-1368	1	2114	74282
scaffold_group028	scat_0001	ScTjWWh_844-HRSCAF-1369	1	1501	74282
scaffold_group028	scat_0001	ScTjWWh_845-HRSCAF-1370	1	7681	74282
scaffold_group028	scat_0001	ScTjWWh_846-HRSCAF-1371	1	1174	74282
scaffold_group028	scat_0001	ScTjWWh_847-HRSCAF-1372	1	1161	74282
scaffold_group028	scat_0001	ScTjWWh_848-HRSCAF-1374	1	1087	74282
scaffold_group028	scat_0001	ScTjWWh_849-HRSCAF-1377	1	3344	74282
scaffold_group029	scat_0001	ScTjWWh_850-HRSCAF-1378	1	1903	85455
scaffold_group029	scat_0001	ScTjWWh_851-HRSCAF-1381	1	7997	85455
scaffold_group029	scat_0001	ScTjWWh_852-HRSCAF-1382	1	1061	85455
scaffold_group029	scat_0001	ScTjWWh_853-HRSCAF-1385	1	2330	85455
scaffold_group029	scat_0001	ScTjWWh_854-HRSCAF-1386	1	2622	85455
scaffold_group029	scat_0001	ScTjWWh_855-HRSCAF-1387	1	1927	85455
scaffold_group029	scat_0001	ScTjWWh_856-HRSCAF-1388	1	1283	85455
scaffold_group029	scat_0001	ScTjWWh_857-HRSCAF-1390	1	2880	85455
scaffold_group029	scat_0001	ScTjWWh_858-HRSCAF-1391	1	1265	85455
scaffold_group029	scat_0001	ScTjWWh_859-HRSCAF-1398	1	3131	85455
scaffold_group029	scat_0001	ScTjWWh_860-HRSCAF-1399	1	1345	85455
scaffold_group029	scat_0001	ScTjWWh_861-HRSCAF-1402	1	2845	85455
scaffold_group029	scat_0001	ScTjWWh_862-HRSCAF-1405	1	2093	85455
scaffold_group029	scat_0001	ScTjWWh_863-HRSCAF-1406	1	1222	85455
scaffold_group029	scat_0001	ScTjWWh_864-HRSCAF-1408	1	1887	85455
scaffold_group029	scat_0001	ScTjWWh_865-HRSCAF-1409	1	1132	85455
scaffold_group029	scat_0001	ScTjWWh_866-HRSCAF-1410	1	2976	85455
